   Tempo_min       X_0cm           X_1cm           X_2cm           X_3cm           X_4cm           X_5cm           X_6cm           X_7cm           X_8cm           X_9cm           X_10cm          H_0cm           H_1cm           H_2cm           H_3cm           H_4cm           H_5cm           H_6cm           H_7cm           H_8cm           H_9cm           H_10cm          T_0cm           T_1cm           T_2cm           T_3cm           T_4cm           T_5cm           T_6cm           T_7cm           T_8cm           T_9cm           T_10cm
   2.1666667e-01   1.9593594e-01   2.4447756e-01   2.9978158e-01   3.6632287e-01   4.2077773e-01   4.4336023e-01   4.4732982e-01   4.3985246e-01   4.1782220e-01   3.9000807e-01   3.6092803e-01   1.6006294e-02   1.6006410e-02   1.6006511e-02   1.6006599e-02   1.6006653e-02   1.6006667e-02   1.6006641e-02   1.6006489e-02   1.6005895e-02   1.6004516e-02   1.6002520e-02   2.4257277e+01   2.3624131e+01   2.3071258e+01   2.2593221e+01   2.2297445e+01   2.2221354e+01   2.2374426e+01   2.3235118e+01   2.6615753e+01   3.4535684e+01   4.5940237e+01
   2.2222222e-01   1.9639007e-01   2.4487469e-01   3.0012534e-01   3.6653569e-01   4.2083216e-01   4.4324832e-01   4.4670567e-01   4.3744783e-01   4.1237024e-01   3.8220156e-01   3.5113839e-01   1.6006301e-02   1.6006417e-02   1.6006518e-02   1.6006605e-02   1.6006659e-02   1.6006673e-02   1.6006642e-02   1.6006476e-02   1.6005846e-02   1.6004447e-02   1.6002467e-02   2.4251265e+01   2.3620084e+01   2.3068715e+01   2.2592274e+01   2.2298348e+01   2.2226977e+01   2.2400123e+01   2.3341501e+01   2.6921652e+01   3.4947823e+01   4.6242631e+01
   2.2777778e-01   1.9684281e-01   2.4527074e-01   3.0046795e-01   3.6674716e-01   4.2088314e-01   4.4312174e-01   4.4602314e-01   4.3490347e-01   4.0684412e-01   3.7446123e-01   3.4155671e-01   1.6006305e-02   1.6006420e-02   1.6006520e-02   1.6006608e-02   1.6006661e-02   1.6006674e-02   1.6006640e-02   1.6006458e-02   1.6005793e-02   1.6004376e-02   1.6002414e-02   2.4245275e+01   2.3616048e+01   2.3066180e+01   2.2591342e+01   2.2299311e+01   2.2232882e+01   2.2427069e+01   2.3451964e+01   2.7229457e+01   3.5353128e+01   4.6540565e+01
   2.3333333e-01   1.9729414e-01   2.4566570e-01   3.0080940e-01   3.6695727e-01   4.2093054e-01   4.4297994e-01   4.4528076e-01   4.3222215e-01   4.0125315e-01   3.6679070e-01   3.3218175e-01   1.6006305e-02   1.6006420e-02   1.6006521e-02   1.6006607e-02   1.6006661e-02   1.6006672e-02   1.6006634e-02   1.6006437e-02   1.6005737e-02   1.6004306e-02   1.6002361e-02   2.4239312e+01   2.3612027e+01   2.3063658e+01   2.2590433e+01   2.2300362e+01   2.2239186e+01   2.2455774e+01   2.3568391e+01   2.7543190e+01   3.5755623e+01   4.6834985e+01
   2.3888889e-01   1.9774408e-01   2.4605960e-01   3.0114970e-01   3.6716595e-01   4.2097413e-01   4.4282189e-01   4.4447541e-01   4.2940485e-01   3.9560644e-01   3.5919338e-01   3.2301136e-01   1.6006306e-02   1.6006420e-02   1.6006520e-02   1.6006607e-02   1.6006660e-02   1.6006670e-02   1.6006628e-02   1.6006414e-02   1.6005680e-02   1.6004235e-02   1.6002310e-02   2.4233377e+01   2.3608025e+01   2.3061154e+01   2.2589557e+01   2.2301532e+01   2.2246003e+01   2.2486663e+01   2.3692053e+01   2.7865077e+01   3.6157426e+01   4.7126179e+01
   2.4444444e-01   1.9819264e-01   2.4645241e-01   3.0148882e-01   3.6737316e-01   4.2101359e-01   4.4264631e-01   4.4360339e-01   4.2645184e-01   3.8991121e-01   3.5167184e-01   3.1404332e-01   1.6006305e-02   1.6006419e-02   1.6006519e-02   1.6006605e-02   1.6006658e-02   1.6006667e-02   1.6006620e-02   1.6006390e-02   1.6005620e-02   1.6004164e-02   1.6002258e-02   2.4227473e+01   2.3604043e+01   2.3058670e+01   2.2588721e+01   2.2302839e+01   2.2253406e+01   2.2520041e+01   2.3823827e+01   2.8195766e+01   3.6558974e+01   4.7414160e+01
   2.5000000e-01   1.9863983e-01   2.4684416e-01   3.0182675e-01   3.6757881e-01   4.2104861e-01   4.4245184e-01   4.4266083e-01   4.2336340e-01   3.8417370e-01   3.4422828e-01   3.0527545e-01   1.6006305e-02   1.6006418e-02   1.6006518e-02   1.6006604e-02   1.6006656e-02   1.6006665e-02   1.6006612e-02   1.6006363e-02   1.6005559e-02   1.6004093e-02   1.6002208e-02   2.4221599e+01   2.3600082e+01   2.3056208e+01   2.2587928e+01   2.2304299e+01   2.2261462e+01   2.2556166e+01   2.3964301e+01   2.8535254e+01   3.6960265e+01   4.7698866e+01
   2.5555556e-01   1.9908565e-01   2.4723483e-01   3.0216349e-01   3.6778283e-01   4.2107885e-01   4.4223707e-01   4.4164387e-01   4.2014011e-01   3.7839975e-01   3.3686470e-01   2.9670569e-01   1.6006304e-02   1.6006418e-02   1.6006517e-02   1.6006603e-02   1.6006654e-02   1.6006661e-02   1.6006604e-02   1.6006335e-02   1.6005497e-02   1.6004022e-02   1.6002157e-02   2.4215756e+01   2.3596141e+01   2.3053769e+01   2.2587182e+01   2.2305927e+01   2.2270235e+01   2.2595287e+01   2.4114016e+01   2.8883418e+01   3.7361211e+01   4.7980258e+01
   2.6111111e-01   1.9953011e-01   2.4762443e-01   3.0249901e-01   3.6798514e-01   4.2110390e-01   4.4200030e-01   4.4054799e-01   4.1678308e-01   3.7259555e-01   3.2958319e-01   2.8833166e-01   1.6006304e-02   1.6006417e-02   1.6006516e-02   1.6006601e-02   1.6006652e-02   1.6006658e-02   1.6006595e-02   1.6006305e-02   1.6005433e-02   1.6003952e-02   1.6002108e-02   2.4209943e+01   2.3592222e+01   2.3051354e+01   2.2586487e+01   2.2307741e+01   2.2279795e+01   2.2637674e+01   2.4273457e+01   2.9239888e+01   3.7761616e+01   4.8258270e+01
   2.6666667e-01   1.9997322e-01   2.4801295e-01   3.0283329e-01   3.6818563e-01   4.2112331e-01   4.4173968e-01   4.3936863e-01   4.1329399e-01   3.6676692e-01   3.2238565e-01   2.8015093e-01   1.6006303e-02   1.6006416e-02   1.6006514e-02   1.6006599e-02   1.6006650e-02   1.6006654e-02   1.6006585e-02   1.6006274e-02   1.6005368e-02   1.6003881e-02   1.6002059e-02   2.4204160e+01   2.3588325e+01   2.3048965e+01   2.2585850e+01   2.2309757e+01   2.2290216e+01   2.2683596e+01   2.4443039e+01   2.9604183e+01   3.8161242e+01   4.8532825e+01
   2.7222222e-01   2.0041498e-01   2.4840038e-01   3.0316632e-01   3.6838419e-01   4.2113659e-01   4.4145328e-01   4.3810123e-01   4.0967513e-01   3.6091930e-01   3.1527383e-01   2.7216109e-01   1.6006302e-02   1.6006415e-02   1.6006513e-02   1.6006598e-02   1.6006648e-02   1.6006651e-02   1.6006574e-02   1.6006240e-02   1.6005302e-02   1.6003811e-02   1.6002011e-02   2.4198408e+01   2.3584450e+01   2.3046603e+01   2.2585273e+01   2.2311995e+01   2.2301575e+01   2.2733332e+01   2.4623131e+01   2.9975791e+01   3.8559849e+01   4.8803846e+01
   2.7777778e-01   2.0085540e-01   2.4878674e-01   3.0349806e-01   3.6858072e-01   4.2114326e-01   4.4113915e-01   4.3674149e-01   4.0592909e-01   3.5505767e-01   3.0824927e-01   2.6435983e-01   1.6006302e-02   1.6006414e-02   1.6006512e-02   1.6006596e-02   1.6006646e-02   1.6006647e-02   1.6006563e-02   1.6006205e-02   1.6005235e-02   1.6003741e-02   1.6001963e-02   2.4192687e+01   2.3580598e+01   2.3044270e+01   2.2584763e+01   2.2314473e+01   2.2313950e+01   2.2787155e+01   2.4814033e+01   3.0354205e+01   3.8957211e+01   4.9071261e+01
   2.8333333e-01   2.0129449e-01   2.4917201e-01   3.0382848e-01   3.6877509e-01   4.2114274e-01   4.4079504e-01   4.3528474e-01   4.0205930e-01   3.4918727e-01   3.0131358e-01   2.5674462e-01   1.6006301e-02   1.6006413e-02   1.6006511e-02   1.6006595e-02   1.6006644e-02   1.6006643e-02   1.6006551e-02   1.6006168e-02   1.6005167e-02   1.6003671e-02   1.6001916e-02   2.4186996e+01   2.3576770e+01   2.3041967e+01   2.2584324e+01   2.2317213e+01   2.2327431e+01   2.2845386e+01   2.5016091e+01   3.0738932e+01   3.9353121e+01   4.9335020e+01
   2.8888889e-01   2.0173224e-01   2.4955618e-01   3.0415757e-01   3.6896716e-01   4.2113441e-01   4.4041855e-01   4.3372639e-01   3.9806969e-01   3.4331304e-01   2.9446823e-01   2.4931287e-01   1.6006301e-02   1.6006412e-02   1.6006510e-02   1.6006593e-02   1.6006642e-02   1.6006639e-02   1.6006539e-02   1.6006129e-02   1.6005097e-02   1.6003601e-02   1.6001870e-02   2.4181335e+01   2.3572965e+01   2.3039696e+01   2.2583963e+01   2.2320239e+01   2.2342117e+01   2.2908359e+01   2.5229577e+01   3.1129442e+01   3.9747361e+01   4.9595065e+01
   2.9444444e-01   2.0216867e-01   2.4993925e-01   3.0448528e-01   3.6915677e-01   4.2111760e-01   4.4000712e-01   4.3206194e-01   3.9396469e-01   3.3743972e-01   2.8771458e-01   2.4206199e-01   1.6006300e-02   1.6006411e-02   1.6006509e-02   1.6006592e-02   1.6006640e-02   1.6006634e-02   1.6006525e-02   1.6006087e-02   1.6005027e-02   1.6003532e-02   1.6001824e-02   2.4175706e+01   2.3569184e+01   2.3037459e+01   2.2583687e+01   2.2323577e+01   2.2358116e+01   2.2976425e+01   2.5454710e+01   3.1525213e+01   4.0139722e+01   4.9851341e+01
   3.0000000e-01   2.0260378e-01   2.5032122e-01   3.0481158e-01   3.6934375e-01   4.2109157e-01   4.3955800e-01   4.3028705e-01   3.8974921e-01   3.3157182e-01   2.8105390e-01   2.3498933e-01   1.6006299e-02   1.6006410e-02   1.6006507e-02   1.6006590e-02   1.6006637e-02   1.6006630e-02   1.6006510e-02   1.6006044e-02   1.6004957e-02   1.6003463e-02   1.6001779e-02   2.4170107e+01   2.3565429e+01   2.3035258e+01   2.2583502e+01   2.2327257e+01   2.2375542e+01   2.3049954e+01   2.5691652e+01   3.1925732e+01   4.0530003e+01   5.0103796e+01
   3.0555556e-01   2.0303757e-01   2.5070208e-01   3.0513643e-01   3.6952794e-01   4.2105555e-01   4.3906840e-01   4.2839770e-01   3.8542826e-01   3.2571347e-01   2.7448729e-01   2.2809231e-01   1.6006299e-02   1.6006409e-02   1.6006506e-02   1.6006589e-02   1.6006635e-02   1.6006625e-02   1.6006495e-02   1.6005999e-02   1.6004885e-02   1.6003395e-02   1.6001734e-02   2.4164539e+01   2.3561699e+01   2.3033095e+01   2.2583418e+01   2.2331306e+01   2.2394516e+01   2.3129308e+01   2.5940460e+01   3.2330487e+01   4.0917997e+01   5.0352374e+01
   3.1111111e-01   2.0347004e-01   2.5108181e-01   3.0545978e-01   3.6970914e-01   4.2100871e-01   4.3853530e-01   4.2639004e-01   3.8100734e-01   3.1986877e-01   2.6801582e-01   2.2136829e-01   1.6006298e-02   1.6006408e-02   1.6006505e-02   1.6006587e-02   1.6006633e-02   1.6006619e-02   1.6006478e-02   1.6005951e-02   1.6004813e-02   1.6003327e-02   1.6001691e-02   2.4159001e+01   2.3557996e+01   2.3030973e+01   2.2583441e+01   2.2335760e+01   2.2415170e+01   2.3214884e+01   2.6201197e+01   3.2739016e+01   4.1303531e+01   5.0597042e+01
   3.1666667e-01   2.0390121e-01   2.5146041e-01   3.0578159e-01   3.6988713e-01   4.2095011e-01   4.3795543e-01   4.2426042e-01   3.7649235e-01   3.1404170e-01   2.6164049e-01   2.1481451e-01   1.6006298e-02   1.6006408e-02   1.6006504e-02   1.6006586e-02   1.6006630e-02   1.6006614e-02   1.6006460e-02   1.6005902e-02   1.6004740e-02   1.6003259e-02   1.6001648e-02   2.4153496e+01   2.3554320e+01   2.3028895e+01   2.2583583e+01   2.2340653e+01   2.2437650e+01   2.3307099e+01   2.6473843e+01   3.3150847e+01   4.1686424e+01   5.0837764e+01
   3.2222222e-01   2.0433107e-01   2.5183787e-01   3.0610180e-01   3.7006167e-01   4.2087873e-01   4.3732534e-01   4.2200559e-01   3.7188939e-01   3.0823603e-01   2.5536217e-01   2.0842823e-01   1.6006297e-02   1.6006407e-02   1.6006503e-02   1.6006584e-02   1.6006628e-02   1.6006608e-02   1.6006441e-02   1.6005851e-02   1.6004667e-02   1.6003192e-02   1.6001605e-02   2.4148021e+01   2.3550673e+01   2.3026864e+01   2.2583853e+01   2.2346027e+01   2.2462115e+01   2.3406385e+01   2.6758296e+01   3.3565517e+01   4.2066500e+01   5.1074507e+01
   3.2777778e-01   2.0475962e-01   2.5221416e-01   3.0642036e-01   3.7023251e-01   4.2079348e-01   4.3664138e-01   4.1962272e-01   3.6720474e-01   3.0245538e-01   2.4918166e-01   2.0220663e-01   1.6006297e-02   1.6006406e-02   1.6006501e-02   1.6006582e-02   1.6006625e-02   1.6006602e-02   1.6006420e-02   1.6005797e-02   1.6004594e-02   1.6003125e-02   1.6001564e-02   2.4142578e+01   2.3547055e+01   2.3024883e+01   2.2584262e+01   2.2351926e+01   2.2488736e+01   2.3513196e+01   2.7054396e+01   3.3982587e+01   4.2443594e+01   5.1307245e+01
   3.3333333e-01   2.0518687e-01   2.5258929e-01   3.0673719e-01   3.7039936e-01   4.2069316e-01   4.3589975e-01   4.1710950e-01   3.6244472e-01   2.9670316e-01   2.4309965e-01   1.9614696e-01   1.6006296e-02   1.6006405e-02   1.6006500e-02   1.6006581e-02   1.6006622e-02   1.6006595e-02   1.6006398e-02   1.6005742e-02   1.6004520e-02   1.6003059e-02   1.6001523e-02   2.4137168e+01   2.3543468e+01   2.3022955e+01   2.2584824e+01   2.2358398e+01   2.2517704e+01   2.3627991e+01   2.7361913e+01   3.4401642e+01   4.2817547e+01   5.1535953e+01
   3.3333333e-01   2.0518687e-01   2.5258929e-01   3.0673719e-01   3.7039936e-01   4.2069316e-01   4.3589975e-01   4.1710950e-01   3.6244472e-01   2.9670316e-01   2.4309965e-01   1.9614696e-01   1.6006296e-02   1.6006405e-02   1.6006500e-02   1.6006581e-02   1.6006622e-02   1.6006595e-02   1.6006398e-02   1.6005742e-02   1.6004520e-02   1.6003059e-02   1.6001523e-02   2.4137168e+01   2.3543468e+01   2.3022955e+01   2.2584824e+01   2.2358398e+01   2.2517704e+01   2.3627991e+01   2.7361913e+01   3.4401642e+01   4.2817547e+01   5.1535953e+01
   3.3888889e-01   2.0146290e-01   2.5072133e-01   3.0612349e-01   3.7015408e-01   4.2049314e-01   4.3559003e-01   4.1610989e-01   3.5974078e-01   2.9252343e-01   2.3833821e-01   1.9133334e-01   1.6001283e-02   1.6002216e-02   1.6002668e-02   1.6002832e-02   1.6002905e-02   1.6002938e-02   1.6002977e-02   1.6003190e-02   1.6003822e-02   1.6004718e-02   1.6005677e-02   4.3612281e+01   3.0007427e+01   2.4537287e+01   2.2959588e+01   2.2425544e+01   2.2272666e+01   2.2400703e+01   2.3157827e+01   2.5642282e+01   3.0361003e+01   3.6572073e+01
   3.4444444e-01   1.9602933e-01   2.4624491e-01   3.0325791e-01   3.6893645e-01   4.2005724e-01   4.3545316e-01   4.1609181e-01   3.5959094e-01   2.9152435e-01   2.3619740e-01   1.8858908e-01   1.6001444e-02   1.6002734e-02   1.6003695e-02   1.6004166e-02   1.6004323e-02   1.6004364e-02   1.6004356e-02   1.6004316e-02   1.6004318e-02   1.6004523e-02   1.6004947e-02   4.9323913e+01   3.6717808e+01   2.7549020e+01   2.3694992e+01   2.2561614e+01   2.2286300e+01   2.2333291e+01   2.2663946e+01   2.3357072e+01   2.4811196e+01   2.7687194e+01
   3.5000000e-01   1.9030227e-01   2.4086766e-01   2.9890329e-01   3.6645102e-01   4.1919082e-01   4.3523673e-01   4.1611836e-01   3.5979117e-01   2.9175682e-01   2.3610287e-01   1.8790447e-01   1.6001461e-02   1.6002888e-02   1.6004115e-02   1.6004899e-02   1.6005188e-02   1.6005259e-02   1.6005255e-02   1.6005200e-02   1.6005114e-02   1.6005039e-02   1.6005027e-02   5.1131668e+01   4.0568609e+01   3.0627553e+01   2.4781443e+01   2.2797934e+01   2.2330288e+01   2.2338764e+01   2.2638544e+01   2.3149563e+01   2.3806801e+01   2.4814402e+01
   3.5555556e-01   1.8460373e-01   2.3516365e-01   2.9380077e-01   3.6289795e-01   4.1776298e-01   4.3488100e-01   4.1612041e-01   3.6000497e-01   2.9210850e-01   2.3647331e-01   1.8820713e-01   1.6001438e-02   1.6002907e-02   1.6004263e-02   1.6005273e-02   1.6005710e-02   1.6005821e-02   1.6005825e-02   1.6005771e-02   1.6005680e-02   1.6005577e-02   1.6005467e-02   5.1803042e+01   4.2476034e+01   3.2923915e+01   2.5943618e+01   2.3101227e+01   2.2392610e+01   2.2351217e+01   2.2639294e+01   2.3135715e+01   2.3716968e+01   2.4408007e+01
   3.6111111e-01   1.7902332e-01   2.2938923e-01   2.8834446e-01   3.5863597e-01   4.1578003e-01   4.3435608e-01   4.1608647e-01   3.6021182e-01   2.9246482e-01   2.3688383e-01   1.8866308e-01   1.6001404e-02   1.6002872e-02   1.6004287e-02   1.6005437e-02   1.6006006e-02   1.6006162e-02   1.6006175e-02   1.6006124e-02   1.6006033e-02   1.6005928e-02   1.6005809e-02   5.2146004e+01   4.3449552e+01   3.4412606e+01   2.6961302e+01   2.3419284e+01   2.2463904e+01   2.2366363e+01   2.2641857e+01   2.3133608e+01   2.3707267e+01   2.4365054e+01
   3.6666667e-01   1.7358396e-01   2.2365222e-01   2.8274201e-01   3.5395003e-01   4.1333490e-01   4.3365984e-01   4.1601254e-01   3.6040961e-01   2.9281851e-01   2.3729558e-01   1.8913178e-01   1.6001367e-02   1.6002819e-02   1.6004254e-02   1.6005485e-02   1.6006157e-02   1.6006355e-02   1.6006379e-02   1.6006330e-02   1.6006240e-02   1.6006136e-02   1.6006016e-02   5.2393190e+01   4.4034474e+01   3.5364781e+01   2.7764365e+01   2.3714106e+01   2.2535327e+01   2.2382253e+01   2.2644716e+01   2.3132157e+01   2.3703164e+01   2.4356077e+01
   3.7222222e-01   1.6828988e-01   2.1799429e-01   2.7709904e-01   3.4902030e-01   4.1053746e-01   4.3280804e-01   4.1589927e-01   3.6059803e-01   2.9316908e-01   2.3770578e-01   1.8959991e-01   1.6001330e-02   1.6002759e-02   1.6004197e-02   1.6005474e-02   1.6006223e-02   1.6006458e-02   1.6006492e-02   1.6006445e-02   1.6006356e-02   1.6006252e-02   1.6006133e-02   5.2610857e+01   4.4469726e+01   3.6027060e+01   2.8385050e+01   2.3972130e+01   2.2601915e+01   2.2397601e+01   2.2647509e+01   2.3130691e+01   2.3699357e+01   2.4349771e+01
   3.7777778e-01   1.6314015e-01   2.1243046e-01   2.7146592e-01   3.4394981e-01   4.0747584e-01   4.3182115e-01   4.1574950e-01   3.6077743e-01   2.9351654e-01   2.3811428e-01   1.9006641e-01   1.6001293e-02   1.6002698e-02   1.6004129e-02   1.6005433e-02   1.6006240e-02   1.6006507e-02   1.6006550e-02   1.6006505e-02   1.6006417e-02   1.6006313e-02   1.6006195e-02   5.2817469e+01   4.4848611e+01   3.6549731e+01   2.8885786e+01   2.4198115e+01   2.2662908e+01   2.2411977e+01   2.2650094e+01   2.3129152e+01   2.3695519e+01   2.4343616e+01
   3.8333333e-01   1.5813238e-01   2.0696604e-01   2.6586665e-01   3.3879681e-01   4.0421154e-01   4.3071683e-01   4.1556635e-01   3.6094832e-01   2.9386101e-01   2.3852109e-01   1.9053123e-01   1.6001257e-02   1.6002636e-02   1.6004057e-02   1.6005377e-02   1.6006231e-02   1.6006527e-02   1.6006577e-02   1.6006535e-02   1.6006447e-02   1.6006344e-02   1.6006226e-02   5.3018184e+01   4.5206052e+01   3.7012100e+01   2.9322129e+01   2.4404765e+01   2.2720252e+01   2.2425631e+01   2.2652501e+01   2.3127551e+01   2.3691652e+01   2.4337458e+01
   3.8888889e-01   1.5326366e-01   2.0160266e-01   2.6031226e-01   3.3359228e-01   4.0078136e-01   4.2950583e-01   4.1535168e-01   3.6111106e-01   2.9420256e-01   2.3892626e-01   1.9099440e-01   1.6001222e-02   1.6002575e-02   1.6003984e-02   1.6005315e-02   1.6006208e-02   1.6006530e-02   1.6006588e-02   1.6006548e-02   1.6006461e-02   1.6006358e-02   1.6006241e-02   5.3214340e+01   4.5553645e+01   3.7449452e+01   2.9729572e+01   2.4604388e+01   2.2776709e+01   2.2439128e+01   2.2654860e+01   2.3125929e+01   2.3687777e+01   2.4331307e+01
   3.9444444e-01   1.4853154e-01   1.9634083e-01   2.5480796e-01   3.2835185e-01   3.9720436e-01   4.2819242e-01   4.1510592e-01   3.6126572e-01   2.9454123e-01   2.3932980e-01   1.9145593e-01   1.6001188e-02   1.6002515e-02   1.6003910e-02   1.6005249e-02   1.6006177e-02   1.6006525e-02   1.6006591e-02   1.6006553e-02   1.6006467e-02   1.6006364e-02   1.6006247e-02   5.3406320e+01   4.5895043e+01   3.7875527e+01   3.0125722e+01   2.4804914e+01   2.2834420e+01   2.2452961e+01   2.2657296e+01   2.3124329e+01   2.3683914e+01   2.4325177e+01
   4.0000000e-01   1.4393315e-01   1.9118066e-01   2.4935750e-01   3.2308690e-01   3.9349385e-01   4.2677748e-01   4.1482844e-01   3.6141212e-01   2.9487698e-01   2.3973172e-01   1.9191583e-01   1.6001154e-02   1.6002456e-02   1.6003837e-02   1.6005180e-02   1.6006141e-02   1.6006515e-02   1.6006590e-02   1.6006553e-02   1.6006468e-02   1.6006366e-02   1.6006249e-02   5.3594243e+01   4.6231650e+01   3.8297124e+01   3.0521297e+01   2.5012132e+01   2.2895195e+01   2.2467595e+01   2.2659936e+01   2.3122792e+01   2.3680083e+01   2.4319079e+01
   4.0555556e-01   1.3946558e-01   1.8612195e-01   2.4396335e-01   3.1780469e-01   3.8965761e-01   4.2525879e-01   4.1451755e-01   3.6154981e-01   2.9520971e-01   2.4013198e-01   1.9237411e-01   1.6001121e-02   1.6002397e-02   1.6003763e-02   1.6005110e-02   1.6006103e-02   1.6006503e-02   1.6006587e-02   1.6006553e-02   1.6006468e-02   1.6006367e-02   1.6006250e-02   5.3778117e+01   4.6563654e+01   3.8716096e+01   3.0920224e+01   2.5228923e+01   2.2960161e+01   2.2483347e+01   2.2662874e+01   2.3121353e+01   2.3676298e+01   2.4313023e+01
   4.1111111e-01   1.3512601e-01   1.8116442e-01   2.3862756e-01   3.1251099e-01   3.8570162e-01   4.2363298e-01   4.1417105e-01   3.6167819e-01   2.9553927e-01   2.4053055e-01   1.9283077e-01   1.6001089e-02   1.6002339e-02   1.6003690e-02   1.6005039e-02   1.6006062e-02   1.6006490e-02   1.6006583e-02   1.6006551e-02   1.6006468e-02   1.6006366e-02   1.6006250e-02   5.3957957e+01   4.6891035e+01   3.9132884e+01   3.1323782e+01   2.5456774e+01   2.3030088e+01   2.2500443e+01   2.2666175e+01   2.3120033e+01   2.3672569e+01   2.4307012e+01
   4.1666667e-01   1.3091172e-01   1.7630769e-01   2.3335192e-01   3.0721070e-01   3.8163107e-01   4.2189627e-01   4.1378647e-01   3.6179660e-01   2.9586551e-01   2.4092740e-01   1.9328580e-01   1.6001058e-02   1.6002282e-02   1.6003617e-02   1.6004968e-02   1.6006019e-02   1.6006475e-02   1.6006578e-02   1.6006549e-02   1.6006467e-02   1.6006366e-02   1.6006250e-02   5.4133778e+01   4.7213712e+01   3.9547454e+01   3.1732135e+01   2.5696390e+01   2.3105534e+01   2.2519060e+01   2.2669890e+01   2.3118850e+01   2.3668902e+01   2.4301051e+01
   4.2222222e-01   1.2681994e-01   1.7155134e-01   2.2813815e-01   3.0190857e-01   3.7745142e-01   4.2004468e-01   4.1336098e-01   3.6190422e-01   2.9618822e-01   2.4132248e-01   1.9373919e-01   1.6001027e-02   1.6002225e-02   1.6003545e-02   1.6004895e-02   1.6005973e-02   1.6006460e-02   1.6006574e-02   1.6006548e-02   1.6006466e-02   1.6006366e-02   1.6006250e-02   5.4305616e+01   4.7531626e+01   3.9959648e+01   3.2145038e+01   2.5948163e+01   2.3186995e+01   2.2539362e+01   2.2674066e+01   2.3117819e+01   2.3665304e+01   2.4295142e+01
   4.2777778e-01   1.2284788e-01   1.6689486e-01   2.2298789e-01   2.9660910e-01   3.7316840e-01   4.1807423e-01   4.1289145e-01   3.6200018e-01   2.9650717e-01   2.4171571e-01   1.9419093e-01   1.6000997e-02   1.6002170e-02   1.6003473e-02   1.6004822e-02   1.6005926e-02   1.6006443e-02   1.6006569e-02   1.6006546e-02   1.6006465e-02   1.6006365e-02   1.6006250e-02   5.4473503e+01   4.7844713e+01   4.0369254e+01   3.2562037e+01   2.6212243e+01   2.3274934e+01   2.2561512e+01   2.2678751e+01   2.3116954e+01   2.3661781e+01   2.4289287e+01
   4.3333333e-01   1.1899275e-01   1.6233767e-01   2.1790265e-01   2.9131658e-01   3.6878794e-01   4.1598126e-01   4.1237458e-01   3.6208350e-01   2.9682212e-01   2.4210703e-01   1.9464101e-01   1.6000967e-02   1.6002115e-02   1.6003402e-02   1.6004749e-02   1.6005876e-02   1.6006425e-02   1.6006563e-02   1.6006543e-02   1.6006464e-02   1.6006364e-02   1.6006250e-02   5.4637474e+01   4.8152910e+01   4.0776058e+01   3.2982626e+01   2.6488629e+01   2.3369805e+01   2.2585680e+01   2.2683993e+01   2.3116272e+01   2.3658337e+01   2.4283489e+01
   4.3888889e-01   1.1525183e-01   1.5787910e-01   2.1288385e-01   2.8603506e-01   3.6431625e-01   4.1376248e-01   4.1180686e-01   3.6215311e-01   2.9713280e-01   2.4249638e-01   1.9508940e-01   1.6000938e-02   1.6002061e-02   1.6003331e-02   1.6004674e-02   1.6005824e-02   1.6006406e-02   1.6006557e-02   1.6006541e-02   1.6006463e-02   1.6006364e-02   1.6006250e-02   5.4797565e+01   4.8456162e+01   4.1179847e+01   3.3406294e+01   2.6777217e+01   2.3472064e+01   2.2612041e+01   2.2689844e+01   2.3115789e+01   2.3654979e+01   2.4277749e+01
